,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,
timeGatheringWithoutDevicePerActiveAgent_Basic23,602.333,604.667,603.067,603.8,603.133,0,21.4667,74.9333,90.0667,92.4667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
timeGatheringWithoutDeviceByGroup 0_Basic23,603,603,603,603,603,0,29.7,83.7,97.2,97.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
timeGatheringWithoutDeviceByGroup 1_Basic23,601,608,603.2,605.4,603.4,0,5,57.4,75.8,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


TOOL_timeGatheringWithDevicePerActiveAgent_Basic23,0,0,0,0,0,388.333,303.933,293.867,307.2,349.6,354.067,108.867,563.733,462.2,512.267,511.8,510.6,520.6,159.2,176.933,85.6,58.6,127.933,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
MACHINE_timeGatheringWithDevicePerActiveAgent_Basic23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276.733,296.733,310,360.533,301.733,275,350.533,379.133,214.667,311,48.3333,37.5333,45.5333,9,39.1333,37.8667,18.6667,10.2667,3.2,2.8,2.06667,5.26667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
FACTORY_timeGatheringWithDevicePerActiveAgent_Basic23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.6667,50.8667,134.867,128.667,192.933,379.333,347.6,368.2,385.333,317.267,325.4,309.867,348.933,301.533,231.2,319.467,73.8,211.933,178.667,149.4,133.267,96.2,188.6,199.467,77.2667,146.533,244.533,181.8,117.8,192.4,204.867,180.667,146.467,79.9333,180.6,262.8,199.2,128.467,171.2,200.4,191.867,152.267,206.2,213.6,249.4,189,143.333,253.733,122.467,220.933,172.067,239.133,135.267,268.867,234.733,190.533,186.533,187.733,141.6,269,173.333,256.933,212.067,138.2,195.533,208.733,223.733,229.067,174.667,231.533,157.467,186.267,263.8,257.533,99.4,238.467,
INDUSTRY_timeGatheringWithDevicePerActiveAgent_Basic23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.4,28.7333,42.9333,62.5333,59.8,69.6,151.667,186.4,142.067,193.2,209.867,194.6,262.4,193.933,146.933,212.133,189.6,184.6,216.867,255.2,164.8,200.467,228.867,216.933,198.8,198,252.933,266.067,215.2,128.6,252.733,192.733,226.533,145.8,169.4,227.6,203.067,201.067,110.933,202.267,258.133,170.267,103.333,264,252.733,168.133,136.8,181,179.067,264.2,170.333,214.8,207.467,162.467,165,194.267,203.133,244.267,139.6,176.6,151.267,220,205.8,201.133,188.133,257.533,
TOOL_timeGatheringWithDeviceByGroup 0_Basic23,0,0,0,0,0,381.9,280.5,305.4,290.7,334.5,329.7,98.7,578.7,451.8,512.1,509.7,511.2,517.8,121.2,135.3,100.8,68.4,169.2,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
